,data_id,modelname,perf,ensemble,min,max,flag,norm_perf
643,48,ftt,0.5,1,0.3125,0.6875,1,0.5
644,338,ftt,0.375,1,0.1875,0.6875,1,0.375
645,474,ftt,0.5625,1,0.3125,0.5625,1,1.0
646,35,ftt,0.9722222222222222,1,0.1666666666666666,1.0,1,0.9666666666666667
647,455,ftt,0.725,1,0.6,0.8,1,0.6249999999999998
648,475,ftt,0.4,1,0.225,0.65,1,0.4117647058823529
649,1549,ftt,0.0933333333333333,1,0.08,0.2533333333333333,1,0.07692307692307672
650,469,ftt,0.15,1,0.125,0.325,1,0.12499999999999997
651,307,ftt,0.9797979797979798,1,0.8888888888888888,0.98989898989899,1,0.8999999999999995
652,1555,ftt,0.3,1,0.09,0.3,1,1.0
653,934,ftt,0.913793103448276,1,0.913793103448276,0.956896551724138,1,0.0
654,1462,ftt,1.0,1,0.9927536231884058,1.0,1,1.0
655,23,ftt,0.6216216216216216,1,0.5337837837837838,0.6351351351351351,1,0.8666666666666669
656,42931,ftt,0.9870967741935484,1,0.9096774193548388,0.9935483870967742,1,0.9230769230769228
657,1492,ftt,0.61875,1,0.0,0.74375,1,0.8319327731092437
658,16,ftt,0.965,1,0.865,0.97,1,0.9523809523809523
659,18,ftt,0.735,1,0.655,0.75,1,0.8421052631578946
660,22,ftt,0.775,1,0.705,0.83,1,0.5600000000000005
661,44091,ftt,0.7734375,1,0.7265625,0.77734375,1,0.9230769230769231
662,41143,ftt,0.8160535117056856,1,0.782608695652174,0.8662207357859532,1,0.4
663,46,ftt,0.9498432601880876,1,0.8463949843260188,0.9686520376175548,1,0.8461538461538454
664,1043,ftt,0.849015317286652,1,0.8271334792122538,0.8708971553610503,1,0.5
665,44160,ftt,0.7464788732394366,1,0.704225352112676,0.7967806841046278,1,0.45652173913043514
666,44158,ftt,0.8194444444444444,1,0.7757936507936508,0.8253968253968254,1,0.8800000000000002
667,1497,ftt,0.9945054945054944,1,0.7362637362637363,1.0,1,0.9791666666666663
668,24,ftt,1.0,1,1.0,1.0,1,
669,41145,ftt,0.7397260273972602,1,0.690068493150685,0.7876712328767124,1,0.5087719298245605
670,1475,ftt,0.5490196078431373,1,0.4101307189542483,0.6013071895424836,1,0.7264957264957269
671,43986,ftt,0.6676923076923077,1,0.5246153846153846,0.7092307692307692,1,0.7750000000000001
672,40536,ftt,0.831275720164609,1,0.8189300411522634,0.8600823045267489,1,0.2999999999999992
673,4538,ftt,0.659919028340081,1,0.4838056680161943,0.7591093117408907,1,0.6397058823529412
674,45062,ftt,0.862,1,0.782,0.871,1,0.8988764044943819
675,1531,ftt,0.9675834970530452,1,0.9636542239685658,0.9705304518664049,1,0.5714285714285692
676,1459,ftt,0.8463796477495108,1,0.7338551859099804,0.9422700587084148,1,0.5399061032863852
677,4534,ftt,0.9737793851717902,1,0.9602169981916816,0.976491862567812,1,0.833333333333331
678,45060,ftt,0.9034874290348744,1,0.8969991889699919,0.91889699918897,1,0.2962962962963032
679,26,ftt,1.0,1,0.8734567901234568,1.0,1,1.0
680,44005,ftt,-0.1545504405927718,1,-0.2651679824754133,-0.1492102548168281,-1,0.9539471332892377
681,44162,ftt,0.7117117117117117,1,0.6942942942942943,0.818018018018018,1,0.14077669902912546
682,44089,ftt,0.7822966507177034,1,0.7452153110047847,0.7840909090909091,1,0.9538461538461553
683,6,ftt,0.964,1,0.142,0.98,1,0.9809069212410501
684,44090,ftt,0.8875968992248062,1,0.8793604651162791,0.9031007751937984,1,0.3469387755102057
685,44148,ftt,-9.959777429384207,1,-35.24168438595657,-9.475341031577702,-1,0.9811988689608074
686,44066,ftt,-0.1692673695038691,1,-0.3070386320244391,-0.1656388548307425,-1,0.9743386110986861
687,4135,ftt,0.9395788831248092,1,0.9380530973451328,0.9493439121147392,1,0.13513513513512504
688,1486,ftt,0.9617058311575284,1,0.9585146504206556,0.9730200174064404,1,0.22000000000000688
689,45714,ftt,1.0,1,0.1643059490084986,1.0,1,1.0
690,44064,ftt,-0.8740915964498357,1,-1.0411550918683952,-0.8569609517601035,-1,0.9069967987056441
691,40985,ftt,0.059183227778991,1,0.0532867438305306,0.0666084297881633,1,0.44262295081967423
692,45068,ftt,0.8581371545547595,1,0.8374616171954964,0.8741044012282497,1,0.5642458100558667
693,41275,ftt,0.2604106697370946,1,0.2018806371137977,0.2859336019957781,1,0.6963470319634707
694,44131,ftt,0.79940951719347,1,0.7820423758249392,0.812955887460924,1,0.5617977528089895
695,40685,ftt,0.9996551724137932,1,0.9982758620689656,0.9998275862068966,1,0.8888888888889207
696,45548,ftt,0.7986425339366516,1,0.7558177117000646,0.8196509372979961,1,0.6708860759493682
697,41169,ftt,0.3811349693251534,1,0.3167177914110429,0.3987730061349693,1,0.7850467289719633
698,41147,ftt,0.6687782805429864,1,0.6565610859728507,0.68763197586727,1,0.39320388349514424
699,42345,ftt,0.7947831099582072,1,0.3726761781236489,0.8038622279867416,1,0.9789438502673797
700,40922,ftt,0.9934529856642962,1,0.9860029348684952,0.9934529856642962,1,1.0
701,40672,ftt,0.7942953352480935,1,0.7893433693176191,0.8081608398534218,1,0.26315789473684303
702,44161,ftt,0.7925203542990069,1,0.7824103068802004,0.8190033103695088,1,0.27628361858190786
703,1509,ftt,0.6552162849872774,1,0.2623543591803937,0.6628498727735369,1,0.9809396422003009
704,43928,ftt,-5489.437676119476,1,-6812.256601156477,-4458.081613191164,-1,0.5619033979204318
705,1113,ftt,0.9995141897089188,1,0.5688028824743937,0.9997975790453828,1,0.999342476047342
706,150,ftt,0.975560221679116,1,0.0569859901552442,0.9775050772778906,1,0.997887218607434
707,45068,resnet,0.8431934493346981,1,0.8374616171954964,0.8741044012282497,1,0.15642458100558818
708,40685,resnet,0.998448275862069,1,0.9982758620689656,0.9998275862068966,1,0.11111111111107931
709,41147,resnet,0.6683257918552036,1,0.6565610859728507,0.68763197586727,1,0.3786407766990278
710,42345,resnet,0.7959360138348465,1,0.3726761781236489,0.8038622279867416,1,0.9816176470588235
711,40922,resnet,0.9928885878767356,1,0.9860029348684952,0.9934529856642962,1,0.9242424242424394
712,40672,resnet,0.7936020600178271,1,0.7893433693176191,0.8081608398534218,1,0.2263157894736855
713,44161,resnet,0.7902836181444037,1,0.7824103068802004,0.8190033103695088,1,0.2151589242053803
714,1509,resnet,0.6543457881344583,1,0.2623543591803937,0.6628498727735369,1,0.9787660926266512
715,43928,resnet,-6812.256601156477,1,-6812.256601156477,-4458.081613191164,-1,0.0
716,551,t2g,0.0,1,0.0,0.1818181818181818,1,0.0
717,171,t2g,0.2857142857142857,1,0.1428571428571428,0.4285714285714285,1,0.5000000000000002
718,7,t2g,0.7333333333333333,1,0.0,0.7333333333333333,1,1.0
719,10,t2g,0.7333333333333333,1,0.6,0.8666666666666667,1,0.4999999999999998
720,48,t2g,0.5625,1,0.3125,0.6875,1,0.6666666666666666
721,338,t2g,0.5625,1,0.1875,0.6875,1,0.75
722,42370,t2g,-99.59199971006709,1,-100.62073457574488,-0.2547863154613419,-1,0.01024983954727281
723,474,t2g,0.46875,1,0.3125,0.5625,1,0.625
724,35,t2g,1.0,1,0.1666666666666666,1.0,1,1.0
725,455,t2g,0.625,1,0.6,0.8,1,0.12500000000000006
726,475,t2g,0.45,1,0.225,0.65,1,0.5294117647058824
727,1549,t2g,0.1466666666666666,1,0.08,0.2533333333333333,1,0.3846153846153844
728,469,t2g,0.2,1,0.125,0.325,1,0.37500000000000006
729,50,t2g,1.0,1,0.9166666666666666,1.0,1,1.0
730,307,t2g,0.98989898989899,1,0.8888888888888888,0.98989898989899,1,1.0
731,1555,t2g,0.24,1,0.09,0.3,1,0.7142857142857143
732,31,t2g,0.71,1,0.6,0.79,1,0.5789473684210524
733,934,t2g,0.9396551724137931,1,0.913793103448276,0.956896551724138,1,0.5999999999999984
734,185,t2g,0.9393939393939394,1,0.8484848484848485,0.946969696969697,1,0.9230769230769231
735,1462,t2g,1.0,1,0.9927536231884058,1.0,1,1.0
736,23,t2g,0.581081081081081,1,0.5337837837837838,0.6351351351351351,1,0.46666666666666645
737,42931,t2g,0.9483870967741936,1,0.9096774193548388,0.9935483870967742,1,0.46153846153846206
738,1492,t2g,0.6375,1,0.0,0.74375,1,0.8571428571428571
739,16,t2g,0.955,1,0.865,0.97,1,0.857142857142857
740,18,t2g,0.735,1,0.655,0.75,1,0.8421052631578946
741,22,t2g,0.76,1,0.705,0.83,1,0.4400000000000004
742,44091,t2g,0.734375,1,0.7265625,0.77734375,1,0.15384615384615385
743,41143,t2g,0.842809364548495,1,0.782608695652174,0.8662207357859532,1,0.72
744,46,t2g,0.9467084639498432,1,0.8463949843260188,0.9686520376175548,1,0.8205128205128205
745,1043,t2g,0.8512035010940919,1,0.8271334792122538,0.8708971553610503,1,0.5500000000000018
746,44158,t2g,0.8075396825396826,1,0.7757936507936508,0.8253968253968254,1,0.6400000000000008
747,1497,t2g,0.9926739926739928,1,0.7362637362637363,1.0,1,0.9722222222222228
748,24,t2g,1.0,1,1.0,1.0,1,
749,41145,t2g,0.761986301369863,1,0.690068493150685,0.7876712328767124,1,0.7368421052631574
750,1475,t2g,0.5473856209150327,1,0.4101307189542483,0.6013071895424836,1,0.7179487179487184
751,43986,t2g,0.6553846153846153,1,0.5246153846153846,0.7092307692307692,1,0.7083333333333331
752,40536,t2g,0.8477366255144033,1,0.8189300411522634,0.8600823045267489,1,0.7000000000000008
753,4538,t2g,0.7105263157894737,1,0.4838056680161943,0.7591093117408907,1,0.8235294117647058
754,45062,t2g,0.856,1,0.782,0.871,1,0.8314606741573032
755,1531,t2g,0.9685658153241652,1,0.9636542239685658,0.9705304518664049,1,0.7142857142857235
756,1459,t2g,0.7671232876712328,1,0.7338551859099804,0.9422700587084148,1,0.15962441314553966
757,44126,t2g,0.8147448015122873,1,0.781663516068053,0.8279773156899811,1,0.714285714285714
758,32,t2g,0.9954545454545456,1,0.8863636363636364,0.9963636363636365,1,0.9917355371900831
759,4534,t2g,0.9737793851717902,1,0.9602169981916816,0.976491862567812,1,0.833333333333331
760,45060,t2g,0.9124087591240876,1,0.8969991889699919,0.91889699918897,1,0.7037037037037018
761,26,t2g,1.0,1,0.8734567901234568,1.0,1,1.0
762,44162,t2g,0.7615615615615615,1,0.6942942942942943,0.818018018018018,1,0.543689320388349
763,44089,t2g,0.770933014354067,1,0.7452153110047847,0.7840909090909091,1,0.6615384615384633
764,6,t2g,0.9725,1,0.142,0.98,1,0.9910501193317423
765,44148,t2g,-10.643219170854636,1,-35.24168438595657,-9.475341031577702,-1,0.9546742770902935
766,4135,t2g,0.9380530973451328,1,0.9380530973451328,0.9493439121147392,1,0.0
767,1486,t2g,0.964026689875254,1,0.9585146504206556,0.9730200174064404,1,0.38000000000000844
768,45714,t2g,1.0,1,0.1643059490084986,1.0,1,1.0
769,44064,t2g,-0.8706818363672812,1,-1.0411550918683952,-0.8569609517601035,-1,0.9255085715587315
770,44963,t2g,-3.713117164150228,1,-4.070909026038284,-3.4113673695480364,-1,0.542485616135372
771,40985,t2g,0.0594016160733784,1,0.0532867438305306,0.0666084297881633,1,0.4590163934426232
772,45068,t2g,0.8538382804503583,1,0.8374616171954964,0.8741044012282497,1,0.44692737430167706
773,40685,t2g,0.9996551724137932,1,0.9982758620689656,0.9998275862068966,1,0.8888888888889207
774,41169,t2g,0.3952453987730061,1,0.3167177914110429,0.3987730061349693,1,0.9570093457943921
775,41147,t2g,0.6764705882352942,1,0.6565610859728507,0.68763197586727,1,0.6407766990291275
776,42345,t2g,0.7947831099582072,1,0.3726761781236489,0.8038622279867416,1,0.9789438502673797
777,40922,t2g,0.992437069646687,1,0.9860029348684952,0.9934529856642962,1,0.863636363636367
778,43044,t2g,0.9944629014396456,1,0.9617436826739152,0.9976844860565792,1,0.9103641456582577
779,40672,t2g,0.7966722788947213,1,0.7893433693176191,0.8081608398534218,1,0.3894736842105303
780,44161,t2g,0.7904625570367719,1,0.7824103068802004,0.8190033103695088,1,0.22004889975550093
781,41150,t2g,0.9562543245944491,1,0.9266548781425388,0.957023141385408,1,0.9746835443037927
782,1509,t2g,0.658631311102183,1,0.2623543591803937,0.6628498727735369,1,0.9894666443738506
783,44069,t2g,-0.0161764098558042,1,-1.1206336057367634,-0.014737613754932,-1,0.9986989770183597
784,44159,t2g,0.978592333836858,1,0.8996412386706949,0.98123583836858,1,0.9676019670234312
785,1113,t2g,0.99941297923161,1,0.5688028824743937,0.9997975790453828,1,0.9991076460642493
786,44027,t2g,-8.687362560035796,1,-11.1592839066658,-8.414493645377924,-1,0.9005866063770426
787,41960,t2g,0.8207046424862495,1,0.2481633908996499,0.8219931535828301,1,0.9977545411890879
788,150,t2g,0.976214243915872,1,0.0569859901552442,0.9775050772778906,1,0.9985977114651109
789,44065,t2g,-0.3840655624230306,1,-0.6126155033975025,-0.363013876224299,-1,0.9156588583289826
790,551,resnet,0.1818181818181818,1,0.0,0.1818181818181818,1,1.0
791,171,resnet,0.4285714285714285,1,0.1428571428571428,0.4285714285714285,1,1.0
792,7,resnet,0.6666666666666666,1,0.0,0.7333333333333333,1,0.9090909090909091
793,10,resnet,0.7333333333333333,1,0.6,0.8666666666666667,1,0.4999999999999998
794,48,resnet,0.5625,1,0.3125,0.6875,1,0.6666666666666666
795,338,resnet,0.625,1,0.1875,0.6875,1,0.875
796,474,resnet,0.40625,1,0.3125,0.5625,1,0.375
797,35,resnet,1.0,1,0.1666666666666666,1.0,1,1.0
798,455,resnet,0.75,1,0.6,0.8,1,0.7499999999999999
799,475,resnet,0.4,1,0.225,0.65,1,0.4117647058823529
800,1549,resnet,0.1866666666666666,1,0.08,0.2533333333333333,1,0.6153846153846151
801,307,resnet,0.98989898989899,1,0.8888888888888888,0.98989898989899,1,1.0
802,1555,resnet,0.16,1,0.09,0.3,1,0.33333333333333337
803,31,resnet,0.73,1,0.6,0.79,1,0.6842105263157893
804,934,resnet,0.9310344827586208,1,0.913793103448276,0.956896551724138,1,0.39999999999999897
805,185,resnet,0.9318181818181818,1,0.8484848484848485,0.946969696969697,1,0.8461538461538451
806,1462,resnet,1.0,1,0.9927536231884058,1.0,1,1.0
807,42931,resnet,0.9806451612903224,1,0.9096774193548388,0.9935483870967742,1,0.8461538461538443
808,16,resnet,0.955,1,0.865,0.97,1,0.857142857142857
809,18,resnet,0.75,1,0.655,0.75,1,1.0
810,22,resnet,0.825,1,0.705,0.83,1,0.96
811,44091,resnet,0.75,1,0.7265625,0.77734375,1,0.46153846153846156
812,41143,resnet,0.8127090301003345,1,0.782608695652174,0.8662207357859532,1,0.36
813,1043,resnet,0.8271334792122538,1,0.8271334792122538,0.8708971553610503,1,0.0
814,44158,resnet,0.8035714285714286,1,0.7757936507936508,0.8253968253968254,1,0.5600000000000009
815,1497,resnet,0.9706959706959708,1,0.7362637362637363,1.0,1,0.8888888888888893
816,24,resnet,1.0,1,1.0,1.0,1,
817,41145,resnet,0.7517123287671232,1,0.690068493150685,0.7876712328767124,1,0.6315789473684201
818,43986,resnet,0.6876923076923077,1,0.5246153846153846,0.7092307692307692,1,0.8833333333333335
819,372,resnet,0.5263157894736842,1,0.0,0.5371120107962213,1,0.9798994974874372
820,40536,resnet,0.8292181069958847,1,0.8189300411522634,0.8600823045267489,1,0.24999999999999797
821,4538,resnet,0.6963562753036437,1,0.4838056680161943,0.7591093117408907,1,0.7720588235294119
822,45062,resnet,0.862,1,0.782,0.871,1,0.8988764044943819
823,1531,resnet,0.9685658153241652,1,0.9636542239685658,0.9705304518664049,1,0.7142857142857235
824,1459,resnet,0.8463796477495108,1,0.7338551859099804,0.9422700587084148,1,0.5399061032863852
825,4534,resnet,0.972875226039783,1,0.9602169981916816,0.976491862567812,1,0.7777777777777816
826,45060,resnet,0.9042984590429846,1,0.8969991889699919,0.91889699918897,1,0.33333333333333165
827,26,resnet,1.0,1,0.8734567901234568,1.0,1,1.0
828,44005,resnet,-0.1525613990675206,1,-0.2651679824754133,-0.1492102548168281,-1,0.9711002938884825
829,846,resnet,0.9066265060240964,1,0.8596385542168675,0.9180722891566264,1,0.8041237113402082
830,44162,resnet,0.6996996996996997,1,0.6942942942942943,0.818018018018018,1,0.0436893203883491
831,44089,resnet,0.77811004784689,1,0.7452153110047847,0.7840909090909091,1,0.8461538461538475
832,44090,resnet,0.8842054263565892,1,0.8793604651162791,0.9031007751937984,1,0.20408163265306217
833,44148,resnet,-9.595513296705189,1,-35.24168438595657,-9.475341031577702,-1,0.9953360760789883
834,44066,resnet,-0.1697943142867827,1,-0.3070386320244391,-0.1656388548307425,-1,0.9706119801706063
835,4135,resnet,0.9404943545926152,1,0.9380530973451328,0.9493439121147392,1,0.2162162162162138
836,45714,resnet,1.0,1,0.1643059490084986,1.0,1,1.0
837,44064,resnet,-0.8799322285890189,1,-1.0411550918683952,-0.8569609517601035,-1,0.875287689307542
838,44963,resnet,-3.531396103258646,1,-4.070909026038284,-3.4113673695480364,-1,0.8180118988247947
839,40985,resnet,0.0580912863070539,1,0.0532867438305306,0.0666084297881633,1,0.36065573770492065
840,210,mlp,-0.7707296422001472,2,-13.989454930166652,-0.4084310670913749,-1,0.9733231766057192
841,210,resnet,-0.8090970965164435,2,-13.989454930166652,-0.4084310670913749,-1,0.970498098415509
842,210,ftt,-1.017514334819021,2,-13.989454930166652,-0.4084310670913749,-1,0.9551518888510571
843,210,t2g,-0.9671873903043374,2,-13.989454930166652,-0.4084310670913749,-1,0.9588575700295958
844,497,mlp,-169.26375498020832,2,-28538.952468512223,-127.34499016277232,-1,0.9985245901750057
845,497,resnet,-193.0311968795459,2,-28538.952468512223,-127.34499016277232,-1,0.9976880503235577
846,497,ftt,-199.95201572814912,2,-28538.952468512223,-127.34499016277232,-1,0.9974444590781882
847,497,t2g,-159.4148173300556,2,-28538.952468512223,-127.34499016277232,-1,0.9988712420727436
848,1099,mlp,-1227.1445513874885,2,-4242929.882443028,-1178.2631285073803,-1,0.9999884761232465
849,1099,resnet,-1520.524087280435,2,-4242929.882443028,-1178.2631285073803,-1,0.999919311409651
850,1099,ftt,-1445.1883527762047,2,-4242929.882443028,-1178.2631285073803,-1,0.9999370719343741
851,1099,t2g,-1547.2389925283037,2,-4242929.882443028,-1178.2631285073803,-1,0.9999130133263011
852,40916,mlp,-0.2539548093871,2,-0.4508318934326294,-0.0298852859514349,-1,0.46770084506340803
853,40916,resnet,-0.2670969848793973,2,-0.4508318934326294,-0.0298852859514349,-1,0.43648031671437176
854,40916,ftt,-0.1777228676560586,2,-0.4508318934326294,-0.0298852859514349,-1,0.6487973080737366
855,40916,t2g,-0.2108164104180421,2,-0.4508318934326294,-0.0298852859514349,-1,0.5701803476948316
856,505,mlp,-1.279875273662679,2,-5.519915676025728,-0.8215807239227794,-1,0.9024559648445735
857,505,resnet,-1.2776328876603829,2,-5.519915676025728,-0.8215807239227794,-1,0.9029332373304979
858,505,ftt,-1.227572905711997,2,-5.519915676025728,-0.8215807239227794,-1,0.9135880719599402
859,505,t2g,-0.906842892825722,2,-5.519915676025728,-0.8215807239227794,-1,0.9818526840312269
860,560,mlp,-0.9312968389521564,2,-2.524466762324676,-0.579667328248821,-1,0.8191949747916163
861,560,resnet,-1.1294502610682655,2,-2.524466762324676,-0.579667328248821,-1,0.717306102014219
862,560,ftt,-0.8661337971878492,2,-2.524466762324676,-0.579667328248821,-1,0.8527012791552186
863,560,t2g,-1.1260633741198494,2,-2.524466762324676,-0.579667328248821,-1,0.719047611647075
864,566,mlp,-221.2522510478707,2,-328085.24409567605,-144.65869841212935,-1,0.9997664407638263
865,566,resnet,-215.23166116710152,2,-328085.24409567605,-144.65869841212935,-1,0.9997847995463279
866,566,ftt,-212.0428814974697,2,-328085.24409567605,-144.65869841212935,-1,0.9997945231969269
867,566,t2g,-208.2298722265852,2,-328085.24409567605,-144.65869841212935,-1,0.9998061503313551
868,524,mlp,-0.6445010322654275,2,-1.032612565118449,-0.5137163730392077,-1,0.7479560243019715
869,524,resnet,-0.6632072775921171,2,-1.032612565118449,-0.5137163730392077,-1,0.7119059518361615
870,524,ftt,-0.5846830800316023,2,-1.032612565118449,-0.5137163730392077,-1,0.8632352519142071
871,524,t2g,-0.5892389746497528,2,-1.032612565118449,-0.5137163730392077,-1,0.854455278794931
872,194,mlp,-0.8929135549980293,2,-1.1559478261815896,-0.8085341300317654,-1,0.7571211903808344
873,194,resnet,-0.9046287174925958,2,-1.1559478261815896,-0.8085341300317654,-1,0.723400117710417
874,194,ftt,-0.8545855138767297,2,-1.1559478261815896,-0.8085341300317654,-1,0.8674451112454004
875,194,t2g,-0.9372025017779436,2,-1.1559478261815896,-0.8085341300317654,-1,0.629639322881821
876,511,mlp,-190.08318491518392,2,-408.41140410130566,-168.6321984656993,-1,0.9105385873949229
877,511,resnet,-264.0805393246537,2,-408.41140410130566,-168.6321984656993,-1,0.6019323668791874
878,511,ftt,-241.24522339830887,2,-408.41140410130566,-168.6321984656993,-1,0.6971671303183816
879,511,t2g,-219.76144736964216,2,-408.41140410130566,-168.6321984656993,-1,0.786765291975968
880,509,mlp,-1036.6731042136669,2,-1879.5200185153656,-945.8689457319128,-1,0.9027429399175394
881,509,resnet,-1037.4859637604743,2,-1879.5200185153656,-945.8689457319128,-1,0.9018723153657097
882,509,ftt,-1097.6157114400285,2,-1879.5200185153656,-945.8689457319128,-1,0.8374695106859142
883,509,t2g,-1073.8256376153438,2,-1879.5200185153656,-945.8689457319128,-1,0.8629502009760892
884,456,mlp,-207.0963317516754,2,-628832.6440381415,-167.81645130357452,-1,0.9999375185651805
885,456,resnet,-174.59380873007782,2,-628832.6440381415,-167.81645130357452,-1,0.9999892194423337
886,456,ftt,-159.9472813538886,2,-628832.6440381415,-167.81645130357452,-1,1.0000125172740773
887,456,t2g,-240.23404115830465,2,-628832.6440381415,-167.81645130357452,-1,0.9998848073143637
888,8,mlp,-2.845045025407197,2,-4.8324864437406605,-2.665548676340607,-1,0.9171658956860794
889,8,resnet,-2.8752449594713374,2,-4.8324864437406605,-2.665548676340607,-1,0.9032292083854677
890,8,ftt,-2.951818752524265,2,-4.8324864437406605,-2.665548676340607,-1,0.867891879272965
891,8,t2g,-3.008856416348926,2,-4.8324864437406605,-2.665548676340607,-1,0.8415700971328639
892,42360,mlp,-0.3708849670953128,2,-0.4399864859564729,-0.3007637537807404,-1,0.49633790244783704
893,42360,resnet,-0.3584924101737703,2,-0.4399864859564729,-0.3007637537807404,-1,0.5853503555715132
894,42360,ftt,-0.3436262167960749,2,-0.4399864859564729,-0.3007637537807404,-1,0.6921302840025305
895,42360,t2g,-0.3432869610248437,2,-0.4399864859564729,-0.3007637537807404,-1,0.6945670683259627
896,531,mlp,-2.8063291033022586,2,-5.176869910565925,-2.162962375668127,-1,0.7865340193139176
897,531,resnet,-4.564767561444355,2,-5.176869910565925,-2.162962375668127,-1,0.20309261051776978
898,531,ftt,-3.212855895993913,2,-5.176869910565925,-2.162962375668127,-1,0.6516503880198209
899,531,t2g,-2.993736722594187,2,-5.176869910565925,-2.162962375668127,-1,0.7243530741050981
900,703,mlp,-0.7960680073028491,2,-0.8274857208996473,-0.7796236689193434,-1,0.6564222029119685
901,703,resnet,-0.7930093764247461,2,-0.8274857208996473,-0.7796236689193434,-1,0.7203273375969934
902,703,ftt,-0.78905638135294,2,-0.8274857208996473,-0.7796236689193434,-1,0.8029187624993954
903,703,t2g,-0.7957852335735977,2,-0.8274857208996473,-0.7796236689193434,-1,0.6623303016572504
904,534,mlp,-4.209571631015487,2,-5.704659869446576,-3.842597106222816,-1,0.8029204320925606
905,534,resnet,-4.7726680553775465,2,-5.704659869446576,-3.842597106222816,-1,0.5005157895190853
906,534,ftt,-3.9721077959582622,2,-5.704659869446576,-3.842597106222816,-1,0.9304477312508916
907,534,t2g,-4.360924886195256,2,-5.704659869446576,-3.842597106222816,-1,0.7216378576439245
908,44968,mlp,-0.004269903771599,2,-0.0263282490569596,-0.0007344958268086,-1,0.8618644200794484
909,44968,resnet,-0.0047805430520248,2,-0.0263282490569596,-0.0007344958268086,-1,0.8419127046810114
910,44968,ftt,-0.0053507845247964,2,-0.0263282490569596,-0.0007344958268086,-1,0.8196322103883721
911,44968,t2g,-0.0057200889419892,2,-0.0263282490569596,-0.0007344958268086,-1,0.8052027355914619
912,549,mlp,-349.1068514796007,2,-504.5549400214015,-300.34017488835303,-1,0.7611990662894742
913,549,resnet,-319.48038867824107,2,-504.5549400214015,-300.34017488835303,-1,0.9062740944445523
914,549,ftt,-333.50625462650623,2,-504.5549400214015,-300.34017488835303,-1,0.8375921559024143
915,549,t2g,-357.9884447332064,2,-504.5549400214015,-300.34017488835303,-1,0.7177076309477681
916,43611,mlp,-0.1179005980207416,2,-0.2495763735976312,-0.1145727227637365,-1,0.9753497387926225
917,43611,resnet,-0.2550479456294768,2,-0.2495763735976312,-0.1145727227637365,-1,-0.04052906716261831
918,43611,ftt,-0.2008692492888542,2,-0.2495763735976312,-0.1145727227637365,-1,0.36078375664599704
919,43611,t2g,-0.1428358413895432,2,-0.2495763735976312,-0.1145727227637365,-1,0.7906492272525211
920,45102,mlp,-172.57792058045837,2,-181.1376597341179,-158.68256441714067,-1,0.38119362366669274
921,45102,resnet,-167.08966763761904,2,-181.1376597341179,-158.68256441714067,-1,0.6256037615604257
922,45102,ftt,-165.56963697338952,2,-181.1376597341179,-158.68256441714067,-1,0.6932957772376115
923,45102,t2g,-162.37409786123524,2,-181.1376597341179,-158.68256441714067,-1,0.8356037508643492
924,43962,mlp,-0.4631538608376926,2,-13.039365587774606,-0.3107442060601639,-1,0.9880262245056267
925,43962,resnet,-5.47455798590089,2,-13.039365587774606,-0.3107442060601639,-1,0.5943147631636756
926,43962,ftt,-4.907312168873947,2,-13.039365587774606,-0.3107442060601639,-1,0.6388793550402029
927,43962,t2g,-13.065369797271456,2,-13.039365587774606,-0.3107442060601639,-1,-0.002042971404130798
928,4544,mlp,-0.4307970287213005,2,-0.7699965411269541,-0.386894089993515,-1,0.8854015718304721
929,4544,resnet,-0.4670403934680007,2,-0.7699965411269541,-0.386894089993515,-1,0.7907966831395454
930,4544,ftt,-0.3937375800883613,2,-0.7699965411269541,-0.386894089993515,-1,0.9821366580281612
931,4544,t2g,-0.3938682764521228,2,-0.7699965411269541,-0.386894089993515,-1,0.9817955055156287
932,41702,mlp,-753.4877238548748,2,-26933890.76626368,-684.4024994475108,-1,0.9999974349424472
933,41702,resnet,-1479.275920847764,2,-26933890.76626368,-684.4024994475108,-1,0.9999704872338382
934,41702,ftt,-755.0854670168139,2,-26933890.76626368,-684.4024994475108,-1,0.9999973756200203
935,41702,t2g,-780.4527532144402,2,-26933890.76626368,-684.4024994475108,-1,0.9999964337608946
936,41021,mlp,-23.62741932263565,2,-28.664501137962983,-20.81863853495753,-1,0.6420048464011869
937,41021,resnet,-24.636628014836088,2,-28.664501137962983,-20.81863853495753,-1,0.5133754345359003
938,41021,ftt,-21.92642532291587,2,-28.664501137962983,-20.81863853495753,-1,0.8588062468065668
939,41021,t2g,-21.78479938238724,2,-28.664501137962983,-20.81863853495753,-1,0.8768572818163279
940,41265,mlp,-26.47208647433533,2,-37.70468714387095,-23.597276633860467,-1,0.7962198776001501
941,41265,resnet,-34.23394532763223,2,-37.70468714387095,-23.597276633860467,-1,0.24602260023382155
942,41265,ftt,-34.44687088927672,2,-37.70468714387095,-23.597276633860467,-1,0.23092942906017494
943,41265,t2g,-26.817245810328146,2,-37.70468714387095,-23.597276633860467,-1,0.771753350894353
944,43466,mlp,-0.000404621493968,2,-0.1749387979015766,-0.0002913337971979,-1,0.9993513350030528
945,43466,resnet,-0.0015596752307154,2,-0.1749387979015766,-0.0002913337971979,-1,0.9927377048385915
946,43466,ftt,-0.0135523073144862,2,-0.1749387979015766,-0.0002913337971979,-1,0.9240700482810169
